timestamp,station_id,occupancy,volume,duration,charging_time,hour,dayofweek,is_weekend,month,capacity,utilization,occupancy_density,vol_lag1,vol_lag2,vol_lag24,util_lag1,procurement_cost_per_kwh,queue_proxy,congestion,pred_volume,pred_utilization,pred_congestion_prob,date,applied_price,adj_volume,adj_utilization,adj_queue_proxy
2018-10-31 00:00:00,2-39-90-26,1,2.813225523623965,0.4933333333333333,0.4933333333333333,0,2,0,10,1.0,0.4933333333333333,0.7222222222222222,0.0,0.0,5.147691998731635,0.0,6.0,0.2775715849975645,0,0.4699047817387093,0.1023532910650672,0.0447639463220125,2018-10-31,10.0,3.2820964442279594,0.5755555553509664,1.24010202814767
2018-10-31 00:00:00,2-39-92-442,1,0.0,0.6616666666666666,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-79-377,0,0.0,0.0,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-78-362,1,0.6983459379691141,0.1647222222222222,0.1813888888888888,0,2,0,10,1.0,0.1813888888888888,0.7222222222222222,3.849992919890982,3.849992919890982,0.0,1.0,6.0,0.0253344387496572,0,2.430347783843945,0.5180924873360949,0.4156515961493992,2018-10-31,15.0,0.6983459379691141,0.18138888862914807,0.15966918645062733
2018-10-31 00:00:00,2-39-91-441,1,1.2130396260338008,1.0,0.6744444444444444,0,2,0,10,1.0,0.6744444444444444,0.7222222222222222,1.7985760517799354,1.7985760517799354,0.0,1.0,6.0,0.1636255673338926,0,1.2013862811024991,0.6621258428937095,0.5242318930235067,2018-10-31,15.0,1.2130396260338008,0.6744444438884489,0.2626079241243225
2018-10-31 00:00:00,2-39-88-438,1,3.884669220945084,0.5808333333333333,0.5755555555555556,0,2,0,10,1.0,0.5755555555555556,0.7222222222222222,6.391330779054917,4.173543942293537,0.0,0.9469444444444444,6.0,0.447168590322123,0,3.511435287332553,0.2673037343917067,0.2818735433294879,2018-10-31,10.0,4.532114091102598,0.6714814813086273,1.6984418320131418
2018-10-31 00:00:00,2-39-90-440,1,2.0407006655506104,1.0,1.0,0,2,0,10,1.0,1.0,0.7222222222222222,2.0407006655506104,2.0407006655506104,0.7651435944193088,1.0,6.0,0.4081401331101221,1,1.404987716634488,0.6506064287801426,0.4967431945915608,2018-10-31,15.0,2.0407006655506104,0.9999999995099722,0.42814013206111917
2018-10-31 00:00:00,2-39-126-560,1,0.0,0.6552777777777777,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-79-376,1,0.0,0.0330555555555555,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-78-366,1,0.0,1.0,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-131-565,1,0.0,1.0,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-124-22,0,0.0,0.0,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,6.0,0.0,0,0.1654225280546973,0.0341585522509606,0.0134233010391026,2018-10-31,10.0,0.0,0.0,0.0
2018-10-31 00:00:00,2-39-78-367,1,0.3642524722085413,1.0,1.0,0,2,0,10,1.0,1.0,0.7222222222222222,0.3642524722085413,0.3642524722085413,0.3642524722085413,1.0,6.0,0.0728504944417082,1,0.3366449753102847,0.7443655325504142,0.5041035948259496,2018-10-31,15.0,0.3642524722085413,0.9999999972546514,0.09285049316717335
2018-10-31 00:00:00,2-39-130-31,1,0.0,0.5383333333333333,0.0,0,2,0,10,1.0,0.0,0.7222222222222222,0.0,0.0,1.9194451612903225,0.0,6.0,0.0,0,0.3778160887759252,0.0882973744804873,0.0432279915559699,2018-10-31,10.0,0.0,0.0,0.0
